set_id,question_number,question_text,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3,category,quiz_type,difficulty,explanation,improvement_note,notation_data
"gen-intervals-151","151","What ascending interval is shown from Bb?","Minor 6th","Minor 7th","Major 3rd","Major 7th","Intervals","staff_notation","intermediate","From Bb to Gb is a Minor 6th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B_g]"
"gen-intervals-152","152","What ascending interval is shown from Bb?","Major 6th","Perfect 5th","Minor 6th","Octave","Intervals","staff_notation","intermediate","From Bb to G is a Major 6th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_Bg]"
"gen-intervals-153","153","What ascending interval is shown from Bb?","Minor 7th","Perfect 5th","Tritone","Minor 6th","Intervals","staff_notation","intermediate","From Bb to Ab is a Minor 7th (10 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B_a]"
"gen-intervals-154","154","What ascending interval is shown from Bb?","Major 7th","Tritone","Minor 2nd","Major 2nd","Intervals","staff_notation","intermediate","From Bb to A is a Major 7th (11 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_Ba]"
"gen-intervals-155","155","What ascending interval is shown from Bb?","Octave","Perfect 4th","Major 6th","Minor 3rd","Intervals","staff_notation","intermediate","From Bb to Bb is a Octave (12 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B_b]"
"gen-intervals-156","156","What descending interval is shown from Bb?","Minor 3rd","Minor 2nd","Major 2nd","Major 7th","Intervals","staff_notation","intermediate","From Bb down to G is a descending Minor 3rd.","","X:1
M:4/4
L:1
K:C clef=treble
[_BG,]"
"gen-intervals-157","157","What descending interval is shown from Bb?","Major 3rd","Tritone","Major 6th","Octave","Intervals","staff_notation","intermediate","From Bb down to Gb is a descending Major 3rd.","","X:1
M:4/4
L:1
K:C clef=treble
[_B_G,]"
"gen-intervals-158","158","What descending interval is shown from Bb?","Perfect 4th","Major 6th","Minor 2nd","Octave","Intervals","staff_notation","intermediate","From Bb down to F is a descending Perfect 4th.","","X:1
M:4/4
L:1
K:C clef=treble
[_BF,]"
"gen-intervals-159","159","What descending interval is shown from Bb?","Perfect 5th","Tritone","Major 2nd","Octave","Intervals","staff_notation","intermediate","From Bb down to Eb is a descending Perfect 5th.","","X:1
M:4/4
L:1
K:C clef=treble
[_B_E,]"
"gen-intervals-160","160","What descending interval is shown from Bb?","Minor 7th","Minor 6th","Major 7th","Minor 2nd","Intervals","staff_notation","intermediate","From Bb down to C is a descending Minor 7th.","","X:1
M:4/4
L:1
K:C clef=treble
[_BC,]"
"gen-intervals-161","161","What descending interval is shown from Bb?","Octave","Minor 6th","Perfect 5th","Major 6th","Intervals","staff_notation","intermediate","From Bb down to Bb is a descending Octave.","","X:1
M:4/4
L:1
K:C clef=treble
[_B_B,]"
"gen-intervals-162","162","What ascending interval is shown from Eb?","Minor 2nd","Major 6th","Perfect 4th","Major 2nd","Intervals","staff_notation","intermediate","From Eb to E is a Minor 2nd (1 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_EE]"
"gen-intervals-163","163","What ascending interval is shown from Eb?","Major 2nd","Major 6th","Minor 2nd","Minor 3rd","Intervals","staff_notation","intermediate","From Eb to F is a Major 2nd (2 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_EF]"
"gen-intervals-164","164","What ascending interval is shown from Eb?","Minor 3rd","Minor 7th","Minor 2nd","Major 6th","Intervals","staff_notation","intermediate","From Eb to Gb is a Minor 3rd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_E_G]"
"gen-intervals-165","165","What ascending interval is shown from Eb?","Major 3rd","Perfect 5th","Tritone","Minor 2nd","Intervals","staff_notation","intermediate","From Eb to G is a Major 3rd (4 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_EG]"
"gen-intervals-166","166","What ascending interval is shown from Eb?","Perfect 4th","Perfect 5th","Major 3rd","Major 6th","Intervals","staff_notation","intermediate","From Eb to Ab is a Perfect 4th (5 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_E_A]"
"gen-intervals-167","167","What ascending interval is shown from Eb?","Tritone","Major 3rd","Octave","Minor 2nd","Intervals","staff_notation","intermediate","From Eb to A is a Tritone (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_EA]"
"gen-intervals-168","168","What ascending interval is shown from Eb?","Perfect 5th","Major 2nd","Minor 2nd","Tritone","Intervals","staff_notation","intermediate","From Eb to Bb is a Perfect 5th (7 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_E_B]"
"gen-intervals-169","169","What ascending interval is shown from Eb?","Minor 6th","Octave","Tritone","Major 3rd","Intervals","staff_notation","intermediate","From Eb to B is a Minor 6th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_EB]"
"gen-intervals-170","170","What ascending interval is shown from Eb?","Major 6th","Minor 2nd","Major 2nd","Minor 6th","Intervals","staff_notation","intermediate","From Eb to C is a Major 6th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_Ec]"
"gen-intervals-171","171","What ascending interval is shown from Eb?","Minor 7th","Tritone","Minor 2nd","Major 7th","Intervals","staff_notation","intermediate","From Eb to Db is a Minor 7th (10 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_E_d]"
"gen-intervals-172","172","What ascending interval is shown from Eb?","Major 7th","Minor 2nd","Major 2nd","Tritone","Intervals","staff_notation","intermediate","From Eb to D is a Major 7th (11 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_Ed]"
"gen-intervals-173","173","What ascending interval is shown from Eb?","Octave","Minor 3rd","Perfect 4th","Perfect 5th","Intervals","staff_notation","intermediate","From Eb to Eb is a Octave (12 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_E_e]"
"gen-intervals-174","174","What descending interval is shown from Eb?","Minor 3rd","Minor 6th","Perfect 4th","Major 3rd","Intervals","staff_notation","intermediate","From Eb down to C is a descending Minor 3rd.","","X:1
M:4/4
L:1
K:C clef=treble
[_EC,]"
"gen-intervals-175","175","What descending interval is shown from Eb?","Major 3rd","Major 6th","Perfect 5th","Major 7th","Intervals","staff_notation","intermediate","From Eb down to B is a descending Major 3rd.","","X:1
M:4/4
L:1
K:C clef=treble
[_EB,]"
"gen-intervals-176","176","What descending interval is shown from Eb?","Perfect 4th","Major 2nd","Perfect 5th","Octave","Intervals","staff_notation","intermediate","From Eb down to Bb is a descending Perfect 4th.","","X:1
M:4/4
L:1
K:C clef=treble
[_E_B,]"
"gen-intervals-177","177","What descending interval is shown from Eb?","Perfect 5th","Minor 6th","Octave","Major 7th","Intervals","staff_notation","intermediate","From Eb down to Ab is a descending Perfect 5th.","","X:1
M:4/4
L:1
K:C clef=treble
[_E_A,]"
"gen-intervals-178","178","What descending interval is shown from Eb?","Minor 7th","Tritone","Perfect 5th","Minor 6th","Intervals","staff_notation","intermediate","From Eb down to F is a descending Minor 7th.","","X:1
M:4/4
L:1
K:C clef=treble
[_EF,]"
"gen-intervals-179","179","What descending interval is shown from Eb?","Octave","Major 3rd","Minor 6th","Major 6th","Intervals","staff_notation","intermediate","From Eb down to Eb is a descending Octave.","","X:1
M:4/4
L:1
K:C clef=treble
[_E_E,]"
"gen-intervals-180","180","What compound interval is shown from C?","Minor 9th","Perfect 11th","Major 10th","Minor 10th","Intervals","staff_notation","advanced","From C4 to C#5 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^c]"
"gen-intervals-181","181","What compound interval is shown from C?","Major 9th","Perfect 11th","Major 10th","Perfect 12th","Intervals","staff_notation","advanced","From C4 to D5 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Cd]"
"gen-intervals-182","182","What compound interval is shown from C?","Minor 10th","Perfect 12th","Perfect 11th","Major 10th","Intervals","staff_notation","advanced","From C4 to D#5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^d]"
"gen-intervals-183","183","What compound interval is shown from C?","Major 10th","Minor 10th","Perfect 12th","Perfect 11th","Intervals","staff_notation","advanced","From C4 to E5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ce]"
"gen-intervals-184","184","What compound interval is shown from C?","Perfect 11th","Minor 10th","Major 10th","Perfect 12th","Intervals","staff_notation","advanced","From C4 to F5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Cf]"
"gen-intervals-185","185","What compound interval is shown from C?","Perfect 12th","Perfect 11th","Major 10th","Minor 10th","Intervals","staff_notation","advanced","From C4 to G5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Cg]"
"gen-intervals-186","186","What compound interval is shown from D?","Minor 9th","Minor 10th","Perfect 11th","Perfect 12th","Intervals","staff_notation","advanced","From D4 to D#5 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[D^d]"
"gen-intervals-187","187","What compound interval is shown from D?","Major 9th","Minor 10th","Perfect 12th","Major 10th","Intervals","staff_notation","advanced","From D4 to E5 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[De]"
"gen-intervals-188","188","What compound interval is shown from D?","Minor 10th","Perfect 12th","Major 9th","Major 10th","Intervals","staff_notation","advanced","From D4 to F5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Df]"
"gen-intervals-189","189","What compound interval is shown from D?","Major 10th","Minor 10th","Perfect 11th","Major 9th","Intervals","staff_notation","advanced","From D4 to F#5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[D^f]"
"gen-intervals-190","190","What compound interval is shown from D?","Perfect 11th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From D4 to G5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Dg]"
"gen-intervals-191","191","What compound interval is shown from D?","Perfect 12th","Major 9th","Minor 9th","Perfect 11th","Intervals","staff_notation","advanced","From D4 to A5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Da]"
"gen-intervals-192","192","What compound interval is shown from E?","Minor 9th","Perfect 11th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From E4 to F5 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ef]"
"gen-intervals-193","193","What compound interval is shown from E?","Major 9th","Perfect 11th","Major 10th","Perfect 12th","Intervals","staff_notation","advanced","From E4 to F#5 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[E^f]"
"gen-intervals-194","194","What compound interval is shown from E?","Minor 10th","Minor 9th","Major 9th","Major 10th","Intervals","staff_notation","advanced","From E4 to G5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Eg]"
"gen-intervals-195","195","What compound interval is shown from E?","Major 10th","Perfect 11th","Major 9th","Perfect 12th","Intervals","staff_notation","advanced","From E4 to G#5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[E^g]"
"gen-intervals-196","196","What compound interval is shown from E?","Perfect 11th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From E4 to A5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ea]"
"gen-intervals-197","197","What compound interval is shown from E?","Perfect 12th","Major 10th","Minor 9th","Perfect 11th","Intervals","staff_notation","advanced","From E4 to B5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Eb]"
"gen-intervals-198","198","What compound interval is shown from F?","Minor 9th","Perfect 12th","Perfect 11th","Major 10th","Intervals","staff_notation","advanced","From F4 to Gb5 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[F_g]"
"gen-intervals-199","199","What compound interval is shown from F?","Major 9th","Perfect 11th","Minor 9th","Major 10th","Intervals","staff_notation","advanced","From F4 to G5 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Fg]"
"gen-intervals-200","200","What compound interval is shown from F?","Minor 10th","Minor 9th","Major 10th","Major 9th","Intervals","staff_notation","advanced","From F4 to Ab5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[F_a]"
"gen-intervals-201","201","What compound interval is shown from F?","Major 10th","Perfect 11th","Major 9th","Minor 9th","Intervals","staff_notation","advanced","From F4 to A5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Fa]"
"gen-intervals-202","202","What compound interval is shown from F?","Perfect 11th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From F4 to Bb5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[F_b]"
"gen-intervals-203","203","What compound interval is shown from F?","Perfect 12th","Major 10th","Minor 10th","Major 9th","Intervals","staff_notation","advanced","From F4 to C6 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Fc']"
"gen-intervals-204","204","What compound interval is shown from G?","Minor 9th","Perfect 11th","Major 10th","Minor 10th","Intervals","staff_notation","advanced","From G3 to G#4 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,^G]"
"gen-intervals-205","205","What compound interval is shown from G?","Major 9th","Perfect 11th","Major 10th","Minor 10th","Intervals","staff_notation","advanced","From G3 to A4 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,A]"
"gen-intervals-206","206","What compound interval is shown from G?","Minor 10th","Minor 9th","Major 9th","Major 10th","Intervals","staff_notation","advanced","From G3 to A#4 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,^A]"
"gen-intervals-207","207","What compound interval is shown from G?","Major 10th","Minor 10th","Perfect 11th","Perfect 12th","Intervals","staff_notation","advanced","From G3 to B4 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,B]"
"gen-intervals-208","208","What compound interval is shown from G?","Perfect 11th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From G3 to C5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,c]"
"gen-intervals-209","209","What compound interval is shown from G?","Perfect 12th","Minor 10th","Major 10th","Major 9th","Intervals","staff_notation","advanced","From G3 to D5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G,d]"
"gen-intervals-210","210","What compound interval is shown from A?","Minor 9th","Major 9th","Perfect 11th","Minor 10th","Intervals","staff_notation","advanced","From A3 to A#4 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,^A]"
"gen-intervals-211","211","What compound interval is shown from A?","Major 9th","Minor 9th","Perfect 12th","Minor 10th","Intervals","staff_notation","advanced","From A3 to B4 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,B]"
"gen-intervals-212","212","What compound interval is shown from A?","Minor 10th","Perfect 11th","Minor 9th","Major 10th","Intervals","staff_notation","advanced","From A3 to C5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,c]"
"gen-intervals-213","213","What compound interval is shown from A?","Major 10th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From A3 to C#5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,^c]"
"gen-intervals-214","214","What compound interval is shown from A?","Perfect 11th","Minor 9th","Major 9th","Minor 10th","Intervals","staff_notation","advanced","From A3 to D5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,d]"
"gen-intervals-215","215","What compound interval is shown from A?","Perfect 12th","Minor 10th","Major 9th","Major 10th","Intervals","staff_notation","advanced","From A3 to E5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A,e]"
"gen-intervals-216","216","What compound interval is shown from Bb?","Minor 9th","Minor 10th","Perfect 11th","Perfect 12th","Intervals","staff_notation","advanced","From Bb3 to B4 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,B]"
"gen-intervals-217","217","What compound interval is shown from Bb?","Major 9th","Minor 9th","Minor 10th","Major 10th","Intervals","staff_notation","advanced","From Bb3 to C5 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,c]"
"gen-intervals-218","218","What compound interval is shown from Bb?","Minor 10th","Minor 9th","Major 9th","Major 10th","Intervals","staff_notation","advanced","From Bb3 to Db5 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,_d]"
"gen-intervals-219","219","What compound interval is shown from Bb?","Major 10th","Major 9th","Perfect 12th","Minor 9th","Intervals","staff_notation","advanced","From Bb3 to D5 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,d]"
"gen-intervals-220","220","What compound interval is shown from Bb?","Perfect 11th","Minor 10th","Minor 9th","Perfect 12th","Intervals","staff_notation","advanced","From Bb3 to Eb5 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,_e]"
"gen-intervals-221","221","What compound interval is shown from Bb?","Perfect 12th","Minor 9th","Major 10th","Major 9th","Intervals","staff_notation","advanced","From Bb3 to F5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[_B,f]"
"gen-intervals-222","222","What compound interval is shown from F#?","Minor 9th","Major 10th","Major 9th","Perfect 12th","Intervals","staff_notation","advanced","From F#3 to G4 is a Minor 9th (13 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,G]"
"gen-intervals-223","223","What compound interval is shown from F#?","Major 9th","Perfect 12th","Perfect 11th","Major 10th","Intervals","staff_notation","advanced","From F#3 to G#4 is a Major 9th (14 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^G]"
"gen-intervals-224","224","What compound interval is shown from F#?","Minor 10th","Perfect 11th","Major 10th","Perfect 12th","Intervals","staff_notation","advanced","From F#3 to A4 is a Minor 10th (15 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,A]"
"gen-intervals-225","225","What compound interval is shown from F#?","Major 10th","Minor 9th","Perfect 11th","Perfect 12th","Intervals","staff_notation","advanced","From F#3 to A#4 is a Major 10th (16 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^A]"
"gen-intervals-226","226","What compound interval is shown from F#?","Perfect 11th","Major 10th","Minor 10th","Major 9th","Intervals","staff_notation","advanced","From F#3 to B4 is a Perfect 11th (17 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,B]"
"gen-intervals-227","227","What compound interval is shown from F#?","Perfect 12th","Perfect 11th","Minor 10th","Major 10th","Intervals","staff_notation","advanced","From F#3 to C#5 is a Perfect 12th (19 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[^F,^c]"
"gen-intervals-228","228","What interval is shown from C?","Augmented 4th","Augmented 2nd","Diminished 5th","Minor 6th","Intervals","staff_notation","advanced","From C to F# is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^F]"
"gen-intervals-229","229","What interval is shown from C?","Diminished 5th","Augmented 2nd","Minor 6th","Diminished 7th","Intervals","staff_notation","advanced","From C to F# is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^F]"
"gen-intervals-230","230","What interval is shown from C?","Augmented 5th","Augmented 4th","Diminished 5th","Perfect 5th","Intervals","staff_notation","advanced","From C to G# is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^G]"
"gen-intervals-231","231","What interval is shown from C?","Diminished 7th","Diminished 5th","Augmented 4th","Augmented 5th","Intervals","staff_notation","advanced","From C to A is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[CA]"
"gen-intervals-232","232","What interval is shown from C?","Augmented 2nd","Tritone","Augmented 5th","Augmented 4th","Intervals","staff_notation","advanced","From C to D# is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[C^D]"
"gen-intervals-233","233","What interval is shown from D?","Augmented 4th","Minor 6th","Perfect 5th","Tritone","Intervals","staff_notation","advanced","From D to G# is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[D^G]"
"gen-intervals-234","234","What interval is shown from D?","Diminished 5th","Augmented 5th","Diminished 7th","Augmented 2nd","Intervals","staff_notation","advanced","From D to G# is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[D^G]"
"gen-intervals-235","235","What interval is shown from D?","Augmented 5th","Augmented 4th","Augmented 2nd","Perfect 5th","Intervals","staff_notation","advanced","From D to A# is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[D^A]"
"gen-intervals-236","236","What interval is shown from D?","Diminished 7th","Augmented 4th","Diminished 5th","Perfect 5th","Intervals","staff_notation","advanced","From D to B is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[DB]"
"gen-intervals-237","237","What interval is shown from D?","Augmented 2nd","Diminished 7th","Minor 6th","Augmented 5th","Intervals","staff_notation","advanced","From D to F is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[DF]"
"gen-intervals-238","238","What interval is shown from E?","Augmented 4th","Augmented 5th","Diminished 5th","Tritone","Intervals","staff_notation","advanced","From E to A# is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[E^A]"
"gen-intervals-239","239","What interval is shown from E?","Diminished 5th","Augmented 4th","Augmented 5th","Tritone","Intervals","staff_notation","advanced","From E to A# is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[E^A]"
"gen-intervals-240","240","What interval is shown from E?","Augmented 5th","Minor 6th","Augmented 2nd","Augmented 4th","Intervals","staff_notation","advanced","From E to C is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ec]"
"gen-intervals-241","241","What interval is shown from E?","Diminished 7th","Augmented 2nd","Tritone","Augmented 5th","Intervals","staff_notation","advanced","From E to C# is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[E^c]"
"gen-intervals-242","242","What interval is shown from E?","Augmented 2nd","Diminished 7th","Augmented 4th","Perfect 5th","Intervals","staff_notation","advanced","From E to G is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[EG]"
"gen-intervals-243","243","What interval is shown from F?","Augmented 4th","Augmented 2nd","Diminished 7th","Augmented 5th","Intervals","staff_notation","advanced","From F to B is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[FB]"
"gen-intervals-244","244","What interval is shown from F?","Diminished 5th","Perfect 5th","Minor 6th","Tritone","Intervals","staff_notation","advanced","From F to B is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[FB]"
"gen-intervals-245","245","What interval is shown from F?","Augmented 5th","Perfect 5th","Augmented 4th","Diminished 5th","Intervals","staff_notation","advanced","From F to C# is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[F^c]"
"gen-intervals-246","246","What interval is shown from F?","Diminished 7th","Augmented 4th","Diminished 5th","Augmented 5th","Intervals","staff_notation","advanced","From F to D is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Fd]"
"gen-intervals-247","247","What interval is shown from F?","Augmented 2nd","Diminished 5th","Augmented 4th","Augmented 5th","Intervals","staff_notation","advanced","From F to G# is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[F^G]"
"gen-intervals-248","248","What interval is shown from G?","Augmented 4th","Diminished 5th","Augmented 5th","Diminished 7th","Intervals","staff_notation","advanced","From G to C# is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G^c]"
"gen-intervals-249","249","What interval is shown from G?","Diminished 5th","Augmented 4th","Augmented 2nd","Tritone","Intervals","staff_notation","advanced","From G to C# is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G^c]"
"gen-intervals-250","250","What interval is shown from G?","Augmented 5th","Minor 6th","Augmented 4th","Perfect 5th","Intervals","staff_notation","advanced","From G to D# is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G^d]"
"gen-intervals-251","251","What interval is shown from G?","Diminished 7th","Augmented 4th","Diminished 5th","Tritone","Intervals","staff_notation","advanced","From G to E is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ge]"
"gen-intervals-252","252","What interval is shown from G?","Augmented 2nd","Perfect 5th","Tritone","Diminished 5th","Intervals","staff_notation","advanced","From G to A# is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[G^A]"
"gen-intervals-253","253","What interval is shown from A?","Augmented 4th","Diminished 5th","Tritone","Augmented 2nd","Intervals","staff_notation","advanced","From A to D# is a Augmented 4th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A^d]"
"gen-intervals-254","254","What interval is shown from A?","Diminished 5th","Diminished 7th","Augmented 5th","Minor 6th","Intervals","staff_notation","advanced","From A to D# is a Diminished 5th (6 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A^d]"
"gen-intervals-255","255","What interval is shown from A?","Augmented 5th","Tritone","Augmented 2nd","Perfect 5th","Intervals","staff_notation","advanced","From A to F is a Augmented 5th (8 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Af]"
"gen-intervals-256","256","What interval is shown from A?","Diminished 7th","Augmented 4th","Diminished 5th","Augmented 5th","Intervals","staff_notation","advanced","From A to F# is a Diminished 7th (9 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[A^f]"
"gen-intervals-257","257","What interval is shown from A?","Augmented 2nd","Augmented 5th","Tritone","Perfect 5th","Intervals","staff_notation","advanced","From A to C is a Augmented 2nd (3 semitones).","","X:1
M:4/4
L:1
K:C clef=treble
[Ac]"
"gen-chords-001","1","What chord is shown?","C Major","Eb Major","Bb Major","D Major","Chords","staff_notation","beginner","C Major triad in root position: C-E-G.","","X:1
M:4/4
L:1
K:C clef=treble
[CEG]"
"gen-chords-002","2","What chord is shown?","C Minor","F Major","F Minor","Bb Minor","Chords","staff_notation","beginner","C Minor triad in root position: C-D#-G.","","X:1
M:4/4
L:1
K:C clef=treble
[C^DG]"
"gen-chords-003","3","What chord is shown?","G Major","D Major","C Major","F Minor","Chords","staff_notation","beginner","G Major triad in root position: G-B-D.","","X:1
M:4/4
L:1
K:C clef=treble
[GBd]"
"gen-chords-004","4","What chord is shown?","G Minor","C Major","F Minor","Eb Major","Chords","staff_notation","beginner","G Minor triad in root position: G-A#-D.","","X:1
M:4/4
L:1
K:C clef=treble
[G^Ad]"
"gen-chords-005","5","What chord is shown?","D Major","F Minor","C Major","Bb Major","Chords","staff_notation","beginner","D Major triad in root position: D-F#-A.","","X:1
M:4/4
L:1
K:C clef=treble
[D^FA]"
"gen-chords-006","6","What chord is shown?","D Minor","G Major","G Minor","D Major","Chords","staff_notation","beginner","D Minor triad in root position: D-F-A.","","X:1
M:4/4
L:1
K:C clef=treble
[DFA]"
"gen-chords-007","7","What chord is shown?","F Major","C Minor","Bb Major","Eb Minor","Chords","staff_notation","beginner","F Major triad in root position: F-A-C.","","X:1
M:4/4
L:1
K:C clef=treble
[FAc]"
"gen-chords-008","8","What chord is shown?","F Minor","C Major","F Major","G Minor","Chords","staff_notation","beginner","F Minor triad in root position: F-G#-C.","","X:1
M:4/4
L:1
K:C clef=treble
[F_Ac]"
